image_path,rel_path,split,label,spoof_type,illumination,environment,source_dataset,source_split
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\IPHONE8B_id9_s2_60.png,LCC_FASD_development/real/IPHONE8B_id9_s2_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\IPHONE8B_id9_s2_75.png,LCC_FASD_development/real/IPHONE8B_id9_s2_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\IPHONE8B_id9_s2_90.png,LCC_FASD_development/real/IPHONE8B_id9_s2_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\MSIGT72_id164_s0_105.png,LCC_FASD_development/real/MSIGT72_id164_s0_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\MSIGT72_id164_s0_120.png,LCC_FASD_development/real/MSIGT72_id164_s0_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\MSIGT72_id164_s0_135.png,LCC_FASD_development/real/MSIGT72_id164_s0_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\MSIGT72_id164_s0_15.png,LCC_FASD_development/real/MSIGT72_id164_s0_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\MSIGT72_id164_s0_30.png,LCC_FASD_development/real/MSIGT72_id164_s0_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\MSIGT72_id164_s0_45.png,LCC_FASD_development/real/MSIGT72_id164_s0_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\MSIGT72_id164_s0_60.png,LCC_FASD_development/real/MSIGT72_id164_s0_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\MSIGT72_id164_s0_75.png,LCC_FASD_development/real/MSIGT72_id164_s0_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\MSIGT72_id164_s0_90.png,LCC_FASD_development/real/MSIGT72_id164_s0_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_105.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_120.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_135.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_15.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_150.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_150.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_30.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_45.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_60.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_75.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\PBUNKNOWN_id169_s0_90.png,LCC_FASD_development/real/PBUNKNOWN_id169_s0_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_105.png,LCC_FASD_development/real/SIC320_id161_s0_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_120.png,LCC_FASD_development/real/SIC320_id161_s0_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_135.png,LCC_FASD_development/real/SIC320_id161_s0_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_15.png,LCC_FASD_development/real/SIC320_id161_s0_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_150.png,LCC_FASD_development/real/SIC320_id161_s0_150.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_30.png,LCC_FASD_development/real/SIC320_id161_s0_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_45.png,LCC_FASD_development/real/SIC320_id161_s0_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_60.png,LCC_FASD_development/real/SIC320_id161_s0_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_75.png,LCC_FASD_development/real/SIC320_id161_s0_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\SIC320_id161_s0_90.png,LCC_FASD_development/real/SIC320_id161_s0_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_105.png,LCC_FASD_development/real/UNKNOWN_id152_s0_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_120.png,LCC_FASD_development/real/UNKNOWN_id152_s0_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_135.png,LCC_FASD_development/real/UNKNOWN_id152_s0_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_15.png,LCC_FASD_development/real/UNKNOWN_id152_s0_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_150.png,LCC_FASD_development/real/UNKNOWN_id152_s0_150.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_30.png,LCC_FASD_development/real/UNKNOWN_id152_s0_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_45.png,LCC_FASD_development/real/UNKNOWN_id152_s0_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_60.png,LCC_FASD_development/real/UNKNOWN_id152_s0_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_75.png,LCC_FASD_development/real/UNKNOWN_id152_s0_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\UNKNOWN_id152_s0_90.png,LCC_FASD_development/real/UNKNOWN_id152_s0_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s0_105.png,LCC_FASD_development/real/YOUTUBE_id115_s0_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s0_120.png,LCC_FASD_development/real/YOUTUBE_id115_s0_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s0_135.png,LCC_FASD_development/real/YOUTUBE_id115_s0_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s0_15.png,LCC_FASD_development/real/YOUTUBE_id115_s0_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s0_30.png,LCC_FASD_development/real/YOUTUBE_id115_s0_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s0_45.png,LCC_FASD_development/real/YOUTUBE_id115_s0_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s0_60.png,LCC_FASD_development/real/YOUTUBE_id115_s0_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s0_75.png,LCC_FASD_development/real/YOUTUBE_id115_s0_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s0_90.png,LCC_FASD_development/real/YOUTUBE_id115_s0_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_105.png,LCC_FASD_development/real/YOUTUBE_id115_s1_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_120.png,LCC_FASD_development/real/YOUTUBE_id115_s1_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_135.png,LCC_FASD_development/real/YOUTUBE_id115_s1_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_15.png,LCC_FASD_development/real/YOUTUBE_id115_s1_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_150.png,LCC_FASD_development/real/YOUTUBE_id115_s1_150.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_30.png,LCC_FASD_development/real/YOUTUBE_id115_s1_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_45.png,LCC_FASD_development/real/YOUTUBE_id115_s1_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_60.png,LCC_FASD_development/real/YOUTUBE_id115_s1_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_75.png,LCC_FASD_development/real/YOUTUBE_id115_s1_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s1_90.png,LCC_FASD_development/real/YOUTUBE_id115_s1_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_105.png,LCC_FASD_development/real/YOUTUBE_id115_s2_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_120.png,LCC_FASD_development/real/YOUTUBE_id115_s2_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_135.png,LCC_FASD_development/real/YOUTUBE_id115_s2_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_15.png,LCC_FASD_development/real/YOUTUBE_id115_s2_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_150.png,LCC_FASD_development/real/YOUTUBE_id115_s2_150.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_30.png,LCC_FASD_development/real/YOUTUBE_id115_s2_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_45.png,LCC_FASD_development/real/YOUTUBE_id115_s2_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_60.png,LCC_FASD_development/real/YOUTUBE_id115_s2_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_75.png,LCC_FASD_development/real/YOUTUBE_id115_s2_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id115_s2_90.png,LCC_FASD_development/real/YOUTUBE_id115_s2_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_105.png,LCC_FASD_development/real/YOUTUBE_id116_s0_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_120.png,LCC_FASD_development/real/YOUTUBE_id116_s0_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_135.png,LCC_FASD_development/real/YOUTUBE_id116_s0_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_15.png,LCC_FASD_development/real/YOUTUBE_id116_s0_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_150.png,LCC_FASD_development/real/YOUTUBE_id116_s0_150.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_30.png,LCC_FASD_development/real/YOUTUBE_id116_s0_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_45.png,LCC_FASD_development/real/YOUTUBE_id116_s0_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_60.png,LCC_FASD_development/real/YOUTUBE_id116_s0_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_75.png,LCC_FASD_development/real/YOUTUBE_id116_s0_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s0_90.png,LCC_FASD_development/real/YOUTUBE_id116_s0_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_105.png,LCC_FASD_development/real/YOUTUBE_id116_s1_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_120.png,LCC_FASD_development/real/YOUTUBE_id116_s1_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_135.png,LCC_FASD_development/real/YOUTUBE_id116_s1_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_15.png,LCC_FASD_development/real/YOUTUBE_id116_s1_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_150.png,LCC_FASD_development/real/YOUTUBE_id116_s1_150.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_30.png,LCC_FASD_development/real/YOUTUBE_id116_s1_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_45.png,LCC_FASD_development/real/YOUTUBE_id116_s1_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_60.png,LCC_FASD_development/real/YOUTUBE_id116_s1_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_75.png,LCC_FASD_development/real/YOUTUBE_id116_s1_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s1_90.png,LCC_FASD_development/real/YOUTUBE_id116_s1_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_105.png,LCC_FASD_development/real/YOUTUBE_id116_s2_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_120.png,LCC_FASD_development/real/YOUTUBE_id116_s2_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_135.png,LCC_FASD_development/real/YOUTUBE_id116_s2_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_15.png,LCC_FASD_development/real/YOUTUBE_id116_s2_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_150.png,LCC_FASD_development/real/YOUTUBE_id116_s2_150.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_30.png,LCC_FASD_development/real/YOUTUBE_id116_s2_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_45.png,LCC_FASD_development/real/YOUTUBE_id116_s2_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_60.png,LCC_FASD_development/real/YOUTUBE_id116_s2_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_75.png,LCC_FASD_development/real/YOUTUBE_id116_s2_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id116_s2_90.png,LCC_FASD_development/real/YOUTUBE_id116_s2_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_105.png,LCC_FASD_development/real/YOUTUBE_id117_s0_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_120.png,LCC_FASD_development/real/YOUTUBE_id117_s0_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_135.png,LCC_FASD_development/real/YOUTUBE_id117_s0_135.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_15.png,LCC_FASD_development/real/YOUTUBE_id117_s0_15.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_150.png,LCC_FASD_development/real/YOUTUBE_id117_s0_150.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_30.png,LCC_FASD_development/real/YOUTUBE_id117_s0_30.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_45.png,LCC_FASD_development/real/YOUTUBE_id117_s0_45.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_60.png,LCC_FASD_development/real/YOUTUBE_id117_s0_60.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_75.png,LCC_FASD_development/real/YOUTUBE_id117_s0_75.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id117_s0_90.png,LCC_FASD_development/real/YOUTUBE_id117_s0_90.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id118_s0_105.png,LCC_FASD_development/real/YOUTUBE_id118_s0_105.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_development\real\YOUTUBE_id118_s0_120.png,LCC_FASD_development/real/YOUTUBE_id118_s0_120.png,evaluation,0,0,0,0,LCC_FASD,LCC_FASD_development
