image_path,rel_path,split,identity,label,spoof_type,illumination,environment
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\143\spoof\096111.jpg,Data/train/143/spoof/096111.jpg,train,143,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7948\live\363443.jpg,Data/train/7948/live/363443.jpg,train,7948,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5145\spoof\492122.jpg,Data/train/5145/spoof/492122.jpg,train,5145,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\992\live\048810.jpg,Data/train/992/live/048810.jpg,train,992,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8196\spoof\068956.jpg,Data/train/8196/spoof/068956.jpg,train,8196,1,9,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1539\spoof\145214.jpg,Data/train/1539/spoof/145214.jpg,train,1539,1,2,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8773\live\217836.jpg,Data/train/8773/live/217836.jpg,train,8773,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4505\spoof\068510.jpg,Data/train/4505/spoof/068510.jpg,train,4505,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5219\spoof\104736.jpg,Data/train/5219/spoof/104736.jpg,train,5219,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8968\live\240268.jpg,Data/train/8968/live/240268.jpg,train,8968,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1667\live\432876.jpg,Data/train/1667/live/432876.jpg,train,1667,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5496\spoof\300778.jpg,Data/train/5496/spoof/300778.jpg,train,5496,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4776\spoof\224590.jpg,Data/train/4776/spoof/224590.jpg,train,4776,1,5,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10036\spoof\408812.jpg,Data/train/10036/spoof/408812.jpg,train,10036,1,10,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1787\spoof\231745.jpg,Data/train/1787/spoof/231745.jpg,train,1787,1,2,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8637\live\379412.jpg,Data/train/8637/live/379412.jpg,train,8637,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\644\live\357574.jpg,Data/train/644/live/357574.jpg,train,644,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4511\spoof\325210.jpg,Data/train/4511/spoof/325210.jpg,train,4511,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1652\live\337298.jpg,Data/train/1652/live/337298.jpg,train,1652,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2355\live\180287.jpg,Data/train/2355/live/180287.jpg,train,2355,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\68\live\071400.jpg,Data/train/68/live/071400.jpg,train,68,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9544\spoof\029008.jpg,Data/train/9544/spoof/029008.jpg,train,9544,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6000\live\288412.jpg,Data/train/6000/live/288412.jpg,train,6000,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1368\live\159533.jpg,Data/train/1368/live/159533.jpg,train,1368,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\814\spoof\454985.jpg,Data/train/814/spoof/454985.jpg,train,814,1,1,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2241\spoof\209210.jpg,Data/train/2241/spoof/209210.jpg,train,2241,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5472\live\461217.jpg,Data/train/5472/live/461217.jpg,train,5472,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8567\live\133557.jpg,Data/train/8567/live/133557.jpg,train,8567,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5247\live\352567.jpg,Data/train/5247/live/352567.jpg,train,5247,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1\live\442109.jpg,Data/train/1/live/442109.jpg,train,1,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3463\live\363916.jpg,Data/train/3463/live/363916.jpg,train,3463,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4570\spoof\463227.jpg,Data/train/4570/spoof/463227.jpg,train,4570,1,5,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1148\spoof\119738.jpg,Data/train/1148/spoof/119738.jpg,train,1148,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4496\spoof\449389.jpg,Data/train/4496/spoof/449389.jpg,train,4496,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7575\live\428429.jpg,Data/train/7575/live/428429.jpg,train,7575,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3412\spoof\001412.jpg,Data/train/3412/spoof/001412.jpg,train,3412,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4571\live\154034.jpg,Data/train/4571/live/154034.jpg,train,4571,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3213\live\366729.jpg,Data/train/3213/live/366729.jpg,train,3213,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4112\live\420230.jpg,Data/train/4112/live/420230.jpg,train,4112,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4783\live\405289.jpg,Data/train/4783/live/405289.jpg,train,4783,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7819\spoof\385786.jpg,Data/train/7819/spoof/385786.jpg,train,7819,1,8,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2813\spoof\349942.jpg,Data/train/2813/spoof/349942.jpg,train,2813,1,3,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5602\live\180365.jpg,Data/train/5602/live/180365.jpg,train,5602,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4394\live\025650.jpg,Data/train/4394/live/025650.jpg,train,4394,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1757\spoof\314089.jpg,Data/train/1757/spoof/314089.jpg,train,1757,1,2,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2786\live\064075.jpg,Data/train/2786/live/064075.jpg,train,2786,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9722\live\181299.jpg,Data/train/9722/live/181299.jpg,train,9722,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1668\live\218947.jpg,Data/train/1668/live/218947.jpg,train,1668,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4003\spoof\064136.jpg,Data/train/4003/spoof/064136.jpg,train,4003,1,4,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9594\spoof\014075.jpg,Data/train/9594/spoof/014075.jpg,train,9594,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9483\spoof\014983.jpg,Data/train/9483/spoof/014983.jpg,train,9483,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10037\live\284828.jpg,Data/train/10037/live/284828.jpg,train,10037,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1239\live\145745.jpg,Data/train/1239/live/145745.jpg,train,1239,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7605\spoof\066010.jpg,Data/train/7605/spoof/066010.jpg,train,7605,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6883\live\280797.jpg,Data/train/6883/live/280797.jpg,train,6883,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7872\spoof\341215.jpg,Data/train/7872/spoof/341215.jpg,train,7872,1,8,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1852\live\036273.jpg,Data/train/1852/live/036273.jpg,train,1852,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4289\spoof\078381.jpg,Data/train/4289/spoof/078381.jpg,train,4289,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9028\spoof\075469.jpg,Data/train/9028/spoof/075469.jpg,train,9028,1,9,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2556\spoof\029285.jpg,Data/train/2556/spoof/029285.jpg,train,2556,1,3,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5726\live\063508.jpg,Data/train/5726/live/063508.jpg,train,5726,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7440\spoof\004946.jpg,Data/train/7440/spoof/004946.jpg,train,7440,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3641\live\064388.jpg,Data/train/3641/live/064388.jpg,train,3641,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10084\spoof\055284.jpg,Data/train/10084/spoof/055284.jpg,train,10084,1,10,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8939\live\153641.jpg,Data/train/8939/live/153641.jpg,train,8939,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9259\live\017903.jpg,Data/train/9259/live/017903.jpg,train,9259,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8229\spoof\489595.jpg,Data/train/8229/spoof/489595.jpg,train,8229,1,9,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2752\live\294490.jpg,Data/train/2752/live/294490.jpg,train,2752,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3302\live\066155.jpg,Data/train/3302/live/066155.jpg,train,3302,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5923\spoof\258793.jpg,Data/train/5923/spoof/258793.jpg,train,5923,1,6,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7501\live\232602.jpg,Data/train/7501/live/232602.jpg,train,7501,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2577\live\166857.jpg,Data/train/2577/live/166857.jpg,train,2577,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3345\spoof\090912.jpg,Data/train/3345/spoof/090912.jpg,train,3345,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4268\live\085688.jpg,Data/train/4268/live/085688.jpg,train,4268,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1511\spoof\248540.jpg,Data/train/1511/spoof/248540.jpg,train,1511,1,2,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7075\spoof\013322.jpg,Data/train/7075/spoof/013322.jpg,train,7075,1,7,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8919\live\206711.jpg,Data/train/8919/live/206711.jpg,train,8919,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\912\spoof\173414.jpg,Data/train/912/spoof/173414.jpg,train,912,1,1,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\361\live\175914.jpg,Data/train/361/live/175914.jpg,train,361,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1214\spoof\482602.jpg,Data/train/1214/spoof/482602.jpg,train,1214,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8362\spoof\371757.jpg,Data/train/8362/spoof/371757.jpg,train,8362,1,9,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1545\live\067825.jpg,Data/train/1545/live/067825.jpg,train,1545,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1139\live\223087.jpg,Data/train/1139/live/223087.jpg,train,1139,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9605\spoof\001540.jpg,Data/train/9605/spoof/001540.jpg,train,9605,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2206\spoof\131968.jpg,Data/train/2206/spoof/131968.jpg,train,2206,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\210\live\218199.jpg,Data/train/210/live/218199.jpg,train,210,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\347\spoof\041630.jpg,Data/train/347/spoof/041630.jpg,train,347,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5631\live\172746.jpg,Data/train/5631/live/172746.jpg,train,5631,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4496\spoof\297541.jpg,Data/train/4496/spoof/297541.jpg,train,4496,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2479\spoof\458966.jpg,Data/train/2479/spoof/458966.jpg,train,2479,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8229\spoof\282142.jpg,Data/train/8229/spoof/282142.jpg,train,8229,1,9,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7600\live\097777.jpg,Data/train/7600/live/097777.jpg,train,7600,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4357\live\454269.jpg,Data/train/4357/live/454269.jpg,train,4357,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10161\live\245405.jpg,Data/train/10161/live/245405.jpg,train,10161,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2562\spoof\447965.jpg,Data/train/2562/spoof/447965.jpg,train,2562,1,3,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6725\spoof\447356.jpg,Data/train/6725/spoof/447356.jpg,train,6725,1,7,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7318\spoof\013112.jpg,Data/train/7318/spoof/013112.jpg,train,7318,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6998\live\116139.jpg,Data/train/6998/live/116139.jpg,train,6998,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8794\spoof\140366.jpg,Data/train/8794/spoof/140366.jpg,train,8794,1,9,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\531\spoof\469574.jpg,Data/train/531/spoof/469574.jpg,train,531,1,1,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9015\spoof\407735.jpg,Data/train/9015/spoof/407735.jpg,train,9015,1,9,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1332\live\463389.jpg,Data/train/1332/live/463389.jpg,train,1332,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4570\live\461645.jpg,Data/train/4570/live/461645.jpg,train,4570,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1943\spoof\036674.jpg,Data/train/1943/spoof/036674.jpg,train,1943,1,2,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4305\live\377690.jpg,Data/train/4305/live/377690.jpg,train,4305,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2643\spoof\177896.jpg,Data/train/2643/spoof/177896.jpg,train,2643,1,3,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3894\spoof\117918.jpg,Data/train/3894/spoof/117918.jpg,train,3894,1,4,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5097\live\366742.jpg,Data/train/5097/live/366742.jpg,train,5097,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9933\spoof\428441.jpg,Data/train/9933/spoof/428441.jpg,train,9933,1,10,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3191\spoof\211306.jpg,Data/train/3191/spoof/211306.jpg,train,3191,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8647\live\100302.jpg,Data/train/8647/live/100302.jpg,train,8647,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4659\live\377361.jpg,Data/train/4659/live/377361.jpg,train,4659,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2015\spoof\469993.jpg,Data/train/2015/spoof/469993.jpg,train,2015,1,2,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5692\live\151458.jpg,Data/train/5692/live/151458.jpg,train,5692,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6543\live\476396.jpg,Data/train/6543/live/476396.jpg,train,6543,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8073\spoof\386439.jpg,Data/train/8073/spoof/386439.jpg,train,8073,1,8,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2818\spoof\217377.jpg,Data/train/2818/spoof/217377.jpg,train,2818,1,3,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9861\spoof\268913.jpg,Data/train/9861/spoof/268913.jpg,train,9861,1,10,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6702\spoof\325300.jpg,Data/train/6702/spoof/325300.jpg,train,6702,1,7,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8672\live\353138.jpg,Data/train/8672/live/353138.jpg,train,8672,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1605\live\473081.jpg,Data/train/1605/live/473081.jpg,train,1605,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5526\live\249152.jpg,Data/train/5526/live/249152.jpg,train,5526,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7205\spoof\472660.jpg,Data/train/7205/spoof/472660.jpg,train,7205,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7527\spoof\129019.jpg,Data/train/7527/spoof/129019.jpg,train,7527,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6733\live\227484.jpg,Data/train/6733/live/227484.jpg,train,6733,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5818\live\463029.jpg,Data/train/5818/live/463029.jpg,train,5818,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1011\live\414549.jpg,Data/train/1011/live/414549.jpg,train,1011,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4162\spoof\489798.jpg,Data/train/4162/spoof/489798.jpg,train,4162,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10012\spoof\172842.jpg,Data/train/10012/spoof/172842.jpg,train,10012,1,10,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\799\live\052992.jpg,Data/train/799/live/052992.jpg,train,799,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3910\spoof\340114.jpg,Data/train/3910/spoof/340114.jpg,train,3910,1,4,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1159\spoof\208365.jpg,Data/train/1159/spoof/208365.jpg,train,1159,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\147\spoof\104063.jpg,Data/train/147/spoof/104063.jpg,train,147,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4755\live\287580.jpg,Data/train/4755/live/287580.jpg,train,4755,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7923\live\316792.jpg,Data/train/7923/live/316792.jpg,train,7923,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1480\spoof\476091.jpg,Data/train/1480/spoof/476091.jpg,train,1480,1,2,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9358\spoof\150990.jpg,Data/train/9358/spoof/150990.jpg,train,9358,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5355\spoof\028556.jpg,Data/train/5355/spoof/028556.jpg,train,5355,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4047\live\463125.jpg,Data/train/4047/live/463125.jpg,train,4047,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1012\spoof\100735.jpg,Data/train/1012/spoof/100735.jpg,train,1012,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8009\live\026616.jpg,Data/train/8009/live/026616.jpg,train,8009,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9056\spoof\282807.jpg,Data/train/9056/spoof/282807.jpg,train,9056,1,9,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2269\spoof\223459.jpg,Data/train/2269/spoof/223459.jpg,train,2269,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6949\spoof\331421.jpg,Data/train/6949/spoof/331421.jpg,train,6949,1,7,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5549\spoof\240985.jpg,Data/train/5549/spoof/240985.jpg,train,5549,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4715\live\442845.jpg,Data/train/4715/live/442845.jpg,train,4715,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8609\spoof\361026.jpg,Data/train/8609/spoof/361026.jpg,train,8609,1,9,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8493\live\030898.jpg,Data/train/8493/live/030898.jpg,train,8493,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6974\live\094378.jpg,Data/train/6974/live/094378.jpg,train,6974,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8454\live\000308.jpg,Data/train/8454/live/000308.jpg,train,8454,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4569\live\052032.jpg,Data/train/4569/live/052032.jpg,train,4569,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2233\spoof\308738.jpg,Data/train/2233/spoof/308738.jpg,train,2233,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1902\live\206494.jpg,Data/train/1902/live/206494.jpg,train,1902,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4088\spoof\368769.jpg,Data/train/4088/spoof/368769.jpg,train,4088,1,4,4,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\89\live\030657.jpg,Data/train/89/live/030657.jpg,train,89,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6631\live\018957.jpg,Data/train/6631/live/018957.jpg,train,6631,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\147\live\262900.jpg,Data/train/147/live/262900.jpg,train,147,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2318\spoof\258829.jpg,Data/train/2318/spoof/258829.jpg,train,2318,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\262\live\458281.jpg,Data/train/262/live/458281.jpg,train,262,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9782\live\259978.jpg,Data/train/9782/live/259978.jpg,train,9782,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2238\spoof\008412.jpg,Data/train/2238/spoof/008412.jpg,train,2238,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4764\live\246830.jpg,Data/train/4764/live/246830.jpg,train,4764,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4672\live\346475.jpg,Data/train/4672/live/346475.jpg,train,4672,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\170\spoof\165637.jpg,Data/train/170/spoof/165637.jpg,train,170,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4267\spoof\380205.jpg,Data/train/4267/spoof/380205.jpg,train,4267,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\157\spoof\456503.jpg,Data/train/157/spoof/456503.jpg,train,157,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2326\live\095355.jpg,Data/train/2326/live/095355.jpg,train,2326,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1451\spoof\212624.jpg,Data/train/1451/spoof/212624.jpg,train,1451,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4005\live\414360.jpg,Data/train/4005/live/414360.jpg,train,4005,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8665\live\031679.jpg,Data/train/8665/live/031679.jpg,train,8665,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9305\spoof\161370.jpg,Data/train/9305/spoof/161370.jpg,train,9305,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9199\live\025059.jpg,Data/train/9199/live/025059.jpg,train,9199,0,0,0,0
